district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Centro,calle de Hortaleza,1,es,flat,false,0,false,Madrid,Chueca-Justicia,false,188000.0,4178.0,105765376,flat,Madrid,1,45.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Núñez de Balboa,2,es,flat,false,2,true,Madrid,Recoletos,false,1789000.0,11770.0,105766169,flat,Madrid,2,152.0,good,1569158.038243626,high,2024-09-17
Chamberí,"calle de Espronceda, 13",1,es,flat,false,4,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,398000.0,9256.0,105766394,penthouse,Madrid,2,43.0,good,1240040.1756756757,low,2024-09-17
Tetuán,calle del Poeta Joan Maragall,2,es,flat,true,1,true,Madrid,Cuzco-Castillejos,false,575000.0,4713.0,105766529,flat,Madrid,3,122.0,good,568637.182572614,medium,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,3,es,flat,true,3,true,Madrid,Conde Orgaz-Piovera,false,1090000.0,5369.0,105766592,flat,Madrid,3,203.0,good,1239664.2406015038,low,2024-09-17
Centro,barrio Huertas-Cortes,2,es,flat,false,0,true,Madrid,Huertas-Cortes,false,465000.0,2313.0,105768482,flat,Madrid,5,201.0,renew,769398.6464032421,low,2024-09-17
Hortaleza,"calle Matías Turrión, 26",4,es,flat,true,0,true,Madrid,Canillas,true,1495000.0,7052.0,105770487,flat,Madrid,4,212.0,,1239664.2406015038,high,2024-09-17
Hortaleza,"calle Matías Turrión, 26",4,es,flat,true,1,true,Madrid,Canillas,true,1295000.0,6108.0,105770497,flat,Madrid,4,212.0,newdevelopment,1239664.2406015038,medium,2024-09-17
Ciudad Lineal,barrio Colina,4,es,flat,true,0,true,Madrid,Colina,true,1495000.0,7052.0,105770605,flat,Madrid,4,212.0,newdevelopment,584258.3493449781,high,2024-09-17
Chamartín,calle Profesor Waksman,1,es,flat,false,1,true,Madrid,Bernabéu-Hispanoamérica,false,315000.0,8514.0,105771274,flat,Madrid,1,37.0,good,1658541.416,low,2024-09-17
Suroeste,calle Río Garona,2,es,flat,true,1,true,Móstoles,,false,195000.0,2241.0,105771570,flat,Madrid,4,87.0,good,406706.25,low,2024-09-17
Tetuán,calle del Aviador Zorita,1,es,flat,true,1,true,Madrid,Cuatro Caminos,false,340000.0,6667.0,105771598,flat,Madrid,1,51.0,renew,568637.182572614,low,2024-09-17
Arganzuela,barrio Delicias,1,es,flat,false,1,false,Madrid,Delicias,false,249000.0,6225.0,105771603,flat,Madrid,2,40.0,good,457697.83419689117,low,2024-09-17
Golf - El Carralero,calle Sarasate,3,es,flat,true,4,true,Majadahonda,,false,950000.0,4750.0,105772000,duplex,Madrid,3,200.0,good,728655.5555555555,high,2024-09-17
Rivas Urbanizaciones,Rivas Urbanizaciones,3,es,chalet,,,,Rivas-Vaciamadrid,,false,597000.0,2488.0,105772946,chalet,Madrid,5,240.0,good,721150.64,low,2024-09-17
Carabanchel,avenida de los Poblados,2,es,flat,true,4,true,Madrid,Abrantes,false,356500.0,3241.0,105773994,flat,Madrid,3,110.0,good,277698.3312883436,high,2024-09-17
Alcobendas Centro,"Quevedo, 23",1,es,flat,true,1,true,Alcobendas,,true,175000.0,3302.0,105774211,flat,Madrid,1,53.0,newdevelopment,259588.23529411765,low,2024-09-17
Arganzuela,"calle Juan de Vera, 13",1,es,flat,true,0,true,Madrid,Delicias,true,335000.0,5982.0,105774456,flat,Madrid,1,56.0,newdevelopment,457697.83419689117,low,2024-09-17
Usera,"calle de Almendrales, 33",1,es,flat,true,3,true,Madrid,Almendrales,true,395000.0,4341.0,105774691,penthouse,Madrid,1,91.0,newdevelopment,260476.03773584907,high,2024-09-17
Fuencarral,calle de Ramón Gómez de la Serna,1,es,flat,,4,true,Madrid,Peñagrande,false,529000.0,3725.0,105778503,flat,Madrid,3,142.0,good,1052016.2767857143,low,2024-09-17
Vicálvaro,calle Casco Antiguo,1,es,flat,true,0,true,Madrid,Casco Histórico de Vicálvaro,false,175000.0,3571.0,105786654,flat,Madrid,2,49.0,good,376080.66346153844,low,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,3,es,chalet,,,,Madrid,Bernabéu-Hispanoamérica,false,1750000.0,7028.0,105788429,chalet,Madrid,4,249.0,good,1658541.416,medium,2024-09-17
Barajas,barrio Casco Histórico de Barajas,1,es,flat,true,2,false,Madrid,Casco Histórico de Barajas,false,295000.0,3278.0,105789158,penthouse,Madrid,3,90.0,good,524778.3513513514,low,2024-09-17
Rivas Urbanizaciones,calle de los Castaños,5,es,chalet,,,,Rivas-Vaciamadrid,,false,579900.0,2021.0,105791183,chalet,Madrid,7,287.0,good,721150.64,low,2024-09-17
Centro,calle de Sevilla,3,es,flat,true,3,true,Madrid,Huertas-Cortes,false,2350000.0,9400.0,105791294,flat,Madrid,3,250.0,good,769398.6464032421,high,2024-09-17
Este,camino de Leganes,2,es,flat,true,1,true,Móstoles,,false,280000.0,2857.0,105792148,flat,Madrid,3,98.0,good,236753.84615384616,high,2024-09-17
Chamberí,calle de Zurbano,4,es,flat,true,5,true,Madrid,Almagro,false,3500000.0,9859.0,105792251,penthouse,Madrid,6,355.0,renew,1240040.1756756757,high,2024-09-17
Centro,calle de Pizarro,2,es,flat,true,1,false,Madrid,Malasaña-Universidad,false,375000.0,2660.0,105793625,flat,Madrid,3,141.0,renew,769398.6464032421,low,2024-09-17
Centro,calle de la Aduana,1,es,flat,true,,true,Madrid,Sol,false,318000.0,5889.0,105794117,studio,Madrid,0,54.0,good,769398.6464032421,low,2024-09-17
Ciudad Lineal,calle del Golfo de Salónica,2,es,flat,true,5,true,Madrid,Costillares,false,600000.0,4839.0,105796271,flat,Madrid,4,124.0,renew,584258.3493449781,medium,2024-09-17
Chamartín,calle de Santa Hortensia,3,es,flat,true,1,true,Madrid,Prosperidad,false,610000.0,5922.0,105797341,flat,Madrid,3,103.0,good,1658541.416,low,2024-09-17
Hortaleza,calle del Arroyo del Charco del Pescador,2,es,flat,true,2,true,Madrid,Sanchinarro,false,615000.0,3379.0,105798042,flat,Madrid,4,182.0,good,1239664.2406015038,low,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,5,es,chalet,,,,La Moraleja,,false,4000000.0,5797.0,105799594,chalet,Madrid,7,690.0,good,3082447.8260869565,high,2024-09-17
Barrio de Salamanca,barrio Castellana,2,es,flat,false,4,true,Madrid,Castellana,false,1329000.0,10465.0,105800150,flat,Madrid,2,127.0,good,1569158.038243626,low,2024-09-17
Centro,calle San Francisco Javier,1,es,flat,true,0,true,Fuenlabrada,,false,125000.0,2083.0,105801772,flat,Madrid,3,60.0,good,769398.6464032421,low,2024-09-17
Chamartín,calle del Torpedero Tucumán,2,es,flat,true,2,true,Madrid,Nueva España,false,813000.0,6890.0,105801967,flat,Madrid,3,118.0,renew,1658541.416,low,2024-09-17
Parque Europa - Los Pitufos,Parque Europa - Los Pitufos,3,es,flat,true,3,true,Pinto,,false,365000.0,2310.0,105801987,penthouse,Madrid,3,158.0,good,298565.4285714286,high,2024-09-17
Centro,calle Valliciergo,2,es,flat,true,1,true,Madrid,Palacio,false,690000.0,6449.0,105803685,duplex,Madrid,2,107.0,good,769398.6464032421,low,2024-09-17
Chamartín,barrio Castilla,2,es,flat,true,4,true,Madrid,Castilla,false,830000.0,5461.0,105805666,duplex,Madrid,2,152.0,good,1658541.416,low,2024-09-17
Zona Prado de Somosaguas - La Finca,"calle Mistral, 2",5,es,chalet,,,,Pozuelo de Alarcón,La Finca,false,1650000.0,3000.0,105806931,chalet,Madrid,5,550.0,good,2418552.6315789474,low,2024-09-17
Ciudad Lineal,calle de los Misterios,1,es,flat,true,2,false,Madrid,Quintana,false,335000.0,5000.0,105811006,penthouse,Madrid,2,67.0,good,584258.3493449781,low,2024-09-17
Tetuán,calle Araucaria,1,es,flat,true,0,false,Madrid,Berruguete,false,240000.0,4800.0,105811107,flat,Madrid,1,50.0,good,568637.182572614,low,2024-09-17
Castillo - Campodón,calle Nieves,4,es,chalet,,,,Villaviciosa de Odón,,false,795000.0,1639.0,105811208,chalet,Madrid,6,485.0,good,885019.2307692308,low,2024-09-17
Chamberí,"calle de Orfila, 5",3,es,flat,true,1,true,Madrid,Almagro,false,2400000.0,13333.0,105811631,flat,Madrid,4,180.0,renew,1240040.1756756757,high,2024-09-17
Latina,calle de Guadarrama,1,es,flat,true,1,false,Madrid,Puerta del Ángel,false,285000.0,3476.0,105811798,flat,Madrid,3,82.0,renew,292681.8390804598,medium,2024-09-17
Zona Estación,carretera de Húmera,3,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,true,1332272.0,4724.0,105811807,chalet,Madrid,5,282.0,newdevelopment,1193608.04,high,2024-09-17
Zona Estación,carretera de Húmera,3,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,true,1326702.0,4738.0,105811837,chalet,Madrid,5,280.0,newdevelopment,1193608.04,high,2024-09-17
Zona Estación,carretera de Húmera,3,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,true,1365670.0,4552.0,105811838,chalet,Madrid,5,300.0,newdevelopment,1193608.04,high,2024-09-17
Centro,"calle de Fuencarral, 42",4,es,flat,true,2,true,Madrid,Chueca-Justicia,false,1079000.0,8430.0,105812142,flat,Madrid,3,128.0,good,769398.6464032421,high,2024-09-17
Latina,calle Rafael López Pando,1,es,flat,true,3,false,Madrid,Lucero,false,190000.0,3878.0,105812412,flat,Madrid,2,49.0,good,292681.8390804598,low,2024-09-17
Tetuán,calle de Raimundo Fernández Villaverde,2,es,flat,true,2,true,Madrid,Cuatro Caminos,false,635000.0,5826.0,105812631,flat,Madrid,3,109.0,good,568637.182572614,high,2024-09-17
Puente de Vallecas,calle de Peña de la Miel,1,es,flat,true,2,false,Madrid,San Diego,false,158000.0,2431.0,105812673,flat,Madrid,3,65.0,good,213998.1403508772,low,2024-09-17
Barrio de Salamanca,calle del Príncipe de Vergara,2,es,flat,false,1,false,Madrid,Recoletos,false,829000.0,10908.0,105814496,flat,Madrid,2,76.0,good,1569158.038243626,low,2024-09-17
Chamberí,paseo de San Francisco de Sales,4,es,flat,true,13,true,Madrid,Vallehermoso,false,1710000.0,7500.0,105814599,flat,Madrid,3,228.0,good,1240040.1756756757,high,2024-09-17
Arganzuela,calle de Ciudad Real,1,es,flat,false,0,true,Madrid,Delicias,false,165000.0,4125.0,105816155,flat,Madrid,2,40.0,good,457697.83419689117,low,2024-09-17
Usera,calle de Aniceto Pérez,1,es,flat,true,1,true,Madrid,12 de Octubre-Orcasur,false,180000.0,3750.0,105816351,flat,Madrid,1,48.0,good,260476.03773584907,low,2024-09-17
Noroeste,calle Enmedio,1,es,flat,true,0,false,Torrejón de Ardoz,,false,150000.0,2830.0,105816486,flat,Madrid,1,53.0,good,213462.5,low,2024-09-17
Barrio de Salamanca,calle de Padilla,4,es,flat,true,3,true,Madrid,Lista,false,2239000.0,13736.0,105816869,flat,Madrid,3,163.0,good,1569158.038243626,high,2024-09-17
Parque Lisboa - La Paz,"calle Porto Cristo, 11",2,es,flat,false,0,true,Alcorcón,Parque Lisboa - La Paz,false,201200.0,2236.0,105818490,flat,Madrid,4,90.0,good,261900.0,low,2024-09-17
El Bercial,calle Fernando Trueba,3,es,chalet,,,,Getafe,,false,469440.0,1630.0,105819370,chalet,Madrid,3,288.0,renew,499926.55555555556,medium,2024-09-17
El Olivar de Mirabal,El Olivar de Mirabal,5,es,chalet,,,,Boadilla del Monte,,false,900000.0,2571.0,105820661,chalet,Madrid,5,350.0,good,926250.0,medium,2024-09-17
Carabanchel,"calle Durazno, 9",2,es,flat,true,,true,Madrid,Puerta Bonita,true,419900.0,5059.0,105820775,penthouse,Madrid,2,83.0,,277698.3312883436,high,2024-09-17
Chamartín,calle de Clara del Rey,1,es,flat,true,2,true,Madrid,Prosperidad,false,515000.0,6867.0,105820942,flat,Madrid,3,75.0,renew,1658541.416,low,2024-09-17
Tetuán,avenida del Presidente Carmona,2,es,flat,true,5,true,Madrid,Cuatro Caminos,false,725000.0,6304.0,105820947,flat,Madrid,3,115.0,good,568637.182572614,high,2024-09-17
Chamartín,barrio Nueva España,6,es,flat,true,4,true,Madrid,Nueva España,false,2700000.0,4909.0,105820994,duplex,Madrid,8,550.0,renew,1658541.416,high,2024-09-17
Golf - El Carralero,Golf - El Carralero,3,es,flat,true,3,true,Majadahonda,,false,725000.0,3452.0,105822253,penthouse,Madrid,2,210.0,good,728655.5555555555,medium,2024-09-17
Centro Urbano,calle Cardenal Lorenzana,2,es,flat,true,4,true,San Sebastián de los Reyes,,false,288800.0,3398.0,105824482,duplex,Madrid,2,85.0,good,261378.26086956522,high,2024-09-17
Chamberí,barrio Trafalgar,1,es,flat,true,0,true,Madrid,Trafalgar,false,419000.0,3612.0,105824587,flat,Madrid,3,116.0,good,1240040.1756756757,low,2024-09-17
Centro,calle de Manuela Malasaña,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1039000.0,9620.0,105824773,flat,Madrid,3,108.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle del Príncipe de Vergara,2,es,flat,true,1,false,Madrid,Recoletos,false,829000.0,10908.0,105824936,flat,Madrid,2,76.0,good,1569158.038243626,low,2024-09-17
Centro,calle Comusa,1,es,flat,true,0,false,Alcorcón,Zona Renfe,false,149900.0,2342.0,105824938,flat,Madrid,3,64.0,good,769398.6464032421,low,2024-09-17
Hortaleza,avenida de los Andes,4,es,flat,true,5,true,Madrid,Conde Orgaz-Piovera,false,1350000.0,6618.0,105826357,penthouse,Madrid,3,204.0,good,1239664.2406015038,medium,2024-09-17
Tetuán,calle de San Raimundo,1,es,flat,false,0,false,Madrid,Bellas Vistas,false,139000.0,3861.0,105826662,flat,Madrid,1,36.0,good,568637.182572614,low,2024-09-17
Barrio de Salamanca,calle de José Ortega y Gasset,3,es,flat,false,0,false,Madrid,Castellana,false,1149000.0,12095.0,105826686,flat,Madrid,2,95.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de Núñez de Balboa,2,es,flat,true,6,true,Madrid,Recoletos,false,2200000.0,17460.0,105827655,penthouse,Madrid,2,126.0,good,1569158.038243626,high,2024-09-17
Montserrat - Parque Empresarial,Montserrat - Parque Empresarial,2,es,flat,true,0,true,San Fernando de Henares,,false,297850.0,2422.0,105828918,flat,Madrid,3,123.0,good,278650.0,medium,2024-09-17
Barrio de Salamanca,"calle de Castelló, 109",2,es,flat,true,4,true,Madrid,Castellana,false,1329000.0,10465.0,105829149,flat,Madrid,2,127.0,good,1569158.038243626,low,2024-09-17
Ciudad Lineal,calle del Jazmín,2,es,flat,true,7,true,Madrid,Costillares,false,720000.0,5294.0,105829189,flat,Madrid,3,136.0,renew,584258.3493449781,high,2024-09-17
Centro,calle de Embajadores,2,es,flat,true,5,true,Madrid,Lavapiés-Embajadores,false,512000.0,6400.0,105829631,flat,Madrid,2,80.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de la Povedilla,2,es,flat,false,4,true,Madrid,Goya,false,925000.0,9840.0,105829686,flat,Madrid,3,94.0,good,1569158.038243626,low,2024-09-17
Tetuán,"calle de Bustillo del Oro, 2",2,es,flat,true,3,true,Madrid,Berruguete,false,460000.0,3651.0,105829894,duplex,Madrid,2,126.0,good,568637.182572614,low,2024-09-17
San Blas,calle de Alcalá,2,es,flat,true,5,true,Madrid,Salvador,false,680000.0,7556.0,105830008,penthouse,Madrid,3,90.0,good,493332.02898550726,high,2024-09-17
Latina,calle de Maqueda,1,es,flat,true,3,true,Madrid,Aluche,false,215000.0,2986.0,105830040,flat,Madrid,3,72.0,good,292681.8390804598,low,2024-09-17
San Blas,calle de Tegucigalpa,4,es,chalet,,,,Madrid,Salvador,false,990000.0,3736.0,105830634,chalet,Madrid,5,265.0,good,493332.02898550726,high,2024-09-17
Chamberí,barrio Almagro,3,es,flat,true,3,true,Madrid,Almagro,false,1630000.0,10252.0,105830813,flat,Madrid,3,159.0,renew,1240040.1756756757,high,2024-09-17
Centro,barrio Huertas-Cortes,3,es,flat,true,1,true,Madrid,Huertas-Cortes,false,839000.0,7915.0,105831363,flat,Madrid,2,106.0,good,769398.6464032421,medium,2024-09-17
Puente de Vallecas,calle Puerto de Canencia,1,es,flat,true,1,true,Madrid,Numancia,false,225000.0,2103.0,105831375,flat,Madrid,2,107.0,renew,213998.1403508772,medium,2024-09-17
Urbanizaciones,barrio Monteclaro,4,es,chalet,,,,Pozuelo de Alarcón,Monteclaro,false,2100000.0,6364.0,105831616,chalet,Madrid,4,330.0,good,2186191.1764705884,medium,2024-09-17
San Blas,calle Pastrana,3,es,chalet,,,,Madrid,Salvador,false,945000.0,2632.0,105832286,chalet,Madrid,5,359.0,good,493332.02898550726,high,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,0,true,Las Rozas de Madrid,Casco Antiguo,true,301137.0,5192.0,105832498,flat,Madrid,1,58.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,1,true,Las Rozas de Madrid,Casco Antiguo,true,295899.0,4851.0,105832522,flat,Madrid,1,61.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,0,true,Las Rozas de Madrid,Casco Antiguo,true,340810.0,4869.0,105832523,flat,Madrid,2,70.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,1,true,Las Rozas de Madrid,Casco Antiguo,true,289109.0,4818.0,105832542,flat,Madrid,1,60.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,1,true,Las Rozas de Madrid,Casco Antiguo,true,290855.0,4848.0,105832543,flat,Madrid,1,60.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,1,true,Las Rozas de Madrid,Casco Antiguo,true,359143.0,4853.0,105832550,flat,Madrid,2,74.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,0,true,Las Rozas de Madrid,Casco Antiguo,true,313271.0,5136.0,105832565,flat,Madrid,1,61.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,2,true,Las Rozas de Madrid,Casco Antiguo,true,360210.0,5073.0,105832568,flat,Madrid,2,71.0,newdevelopment,405425.53125,low,2024-09-17
Rozas Centro,barrio Casco Antiguo,1,es,flat,true,0,true,Las Rozas de Madrid,Casco Antiguo,true,310584.0,5009.0,105832581,flat,Madrid,1,62.0,newdevelopment,405425.53125,low,2024-09-17
Chamberí,calle de Meléndez Valdés,1,es,flat,false,2,false,Madrid,Gaztambide,false,278000.0,6178.0,105834092,flat,Madrid,2,45.0,good,1240040.1756756757,low,2024-09-17
Centro,calle de Barceló,4,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,9494.0,105834261,flat,Madrid,4,160.0,good,769398.6464032421,high,2024-09-17
San Blas,calle de Yécora,2,es,flat,true,3,true,Madrid,Rejas,false,559900.0,4745.0,105834391,flat,Madrid,2,118.0,good,493332.02898550726,high,2024-09-17
Barrio de Salamanca,calle de Alcántara,2,es,flat,true,8,true,Madrid,Lista,false,1195000.0,11274.0,105834490,flat,Madrid,3,106.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Prosperidad,1,es,flat,true,3,true,Madrid,Prosperidad,false,240000.0,4364.0,105835152,flat,Madrid,2,55.0,renew,1658541.416,low,2024-09-17
Latina,calle de Sanchorreja,2,es,flat,true,5,true,Madrid,Lucero,false,379000.0,4797.0,105835163,flat,Madrid,2,79.0,good,292681.8390804598,high,2024-09-17
Barrio de Salamanca,paseo del Marqués de Zafra,1,es,flat,true,2,true,Madrid,Fuente del Berro,false,510000.0,6375.0,105835466,flat,Madrid,3,80.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle de Maldonado,2,es,flat,true,4,true,Madrid,Lista,false,850000.0,8854.0,105835994,flat,Madrid,2,96.0,renew,1569158.038243626,low,2024-09-17
Centro,calle del Olivar,1,es,flat,true,2,false,Madrid,Lavapiés-Embajadores,false,567000.0,4536.0,105836441,flat,Madrid,4,125.0,good,769398.6464032421,low,2024-09-17
Vicálvaro,alto del Esparragal,2,es,flat,false,3,true,Madrid,El Cañaveral,false,385000.0,3738.0,105839283,flat,Madrid,3,103.0,good,376080.66346153844,medium,2024-09-17
Retiro,barrio Jerónimos,2,es,flat,true,3,true,Madrid,Jerónimos,false,795000.0,5129.0,105839863,flat,Madrid,4,155.0,renew,1033324.8743718592,low,2024-09-17
Villa de Vallecas,barrio Santa Eugenia,2,es,flat,true,4,true,Madrid,Santa Eugenia,false,265000.0,2598.0,105839938,flat,Madrid,2,102.0,good,309949.953125,low,2024-09-17
Retiro,calle de Seco,2,es,flat,true,1,true,Madrid,Adelfas,false,440000.0,5789.0,105839984,flat,Madrid,3,76.0,good,1033324.8743718592,low,2024-09-17
Rivas Futura,"avenida Jose Hierro, 94",1,es,flat,true,1,true,Rivas-Vaciamadrid,,true,201000.0,2577.0,105840076,flat,Madrid,1,78.0,newdevelopment,427253.76923076925,low,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,3,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,1890000.0,4909.0,105840211,chalet,Madrid,5,385.0,renew,1239664.2406015038,high,2024-09-17
Centro,calle José Santander Reveldería,2,es,flat,true,0,true,Villaviciosa de Odón,,false,415000.0,4826.0,105840585,flat,Madrid,2,86.0,good,769398.6464032421,low,2024-09-17
Sector B,Sector B,3,es,chalet,,,,Boadilla del Monte,,false,695000.0,2780.0,105840961,chalet,Madrid,4,250.0,good,629311.1111111111,high,2024-09-17
El Soto de la Moraleja,El Soto de la Moraleja,4,es,chalet,,,,La Moraleja,,false,1290000.0,5375.0,105842146,chalet,Madrid,5,240.0,good,1483132.3529411764,low,2024-09-17
Centro,calle de la Bola,1,es,flat,true,2,true,Madrid,Palacio,false,495000.0,6689.0,105842855,flat,Madrid,1,74.0,good,769398.6464032421,low,2024-09-17
Centro,calle de la Bola,1,es,flat,true,2,true,Madrid,Palacio,false,495000.0,6689.0,105843465,flat,Madrid,1,74.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,2,es,flat,true,6,true,Madrid,Goya,false,1100000.0,9735.0,105843540,penthouse,Madrid,3,113.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Guindalera,2,es,flat,true,,true,Madrid,Guindalera,false,425000.0,7083.0,105844063,penthouse,Madrid,1,60.0,good,1569158.038243626,low,2024-09-17
San Blas,calle de Arcos de Jalón,2,es,flat,true,2,true,Madrid,Arcos,false,259900.0,2652.0,105844202,flat,Madrid,3,98.0,good,493332.02898550726,low,2024-09-17
Rivas Urbanizaciones,calle las Cañadas,3,es,chalet,,,,Rivas-Vaciamadrid,,false,612000.0,2178.0,105844357,chalet,Madrid,4,281.0,good,721150.64,low,2024-09-17
Centro,barrio Palacio,2,es,flat,true,1,true,Madrid,Palacio,false,690000.0,6449.0,105844970,duplex,Madrid,2,107.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Belén,1,es,flat,false,1,true,Madrid,Chueca-Justicia,false,580000.0,7838.0,105845137,flat,Madrid,1,74.0,good,769398.6464032421,low,2024-09-17
Arganzuela,calle de la Estrella Naos,2,es,flat,true,1,true,Madrid,Delicias,false,699000.0,6132.0,105845422,flat,Madrid,3,114.0,good,457697.83419689117,high,2024-09-17
Hortaleza,calle de Eduardo Mazón,3,es,chalet,,,,Madrid,Palomas,false,1298000.0,7292.0,105847080,chalet,Madrid,3,178.0,good,1239664.2406015038,medium,2024-09-17
San Blas,calle de Nicolasa Gómez,1,es,flat,true,1,false,Madrid,Canillejas,false,199900.0,3772.0,105847485,flat,Madrid,2,53.0,good,493332.02898550726,low,2024-09-17
Villa de Vallecas,calle Muela de San Juan,2,es,flat,true,3,true,Madrid,Casco Histórico de Vallecas,false,319000.0,3544.0,105847694,flat,Madrid,3,90.0,good,309949.953125,medium,2024-09-17
Tetuán,barrio Cuatro Caminos,2,es,flat,true,3,true,Madrid,Cuatro Caminos,false,735000.0,7350.0,105847710,flat,Madrid,3,100.0,good,568637.182572614,high,2024-09-17
Hortaleza,avenida de Francisco Pi y Margall,2,es,flat,true,2,true,Madrid,Sanchinarro,false,560000.0,5000.0,105848716,flat,Madrid,3,112.0,good,1239664.2406015038,low,2024-09-17
Retiro,"calle del Alcalde Sainz de Baranda, 88",2,es,flat,true,6,true,Madrid,Estrella,false,1380000.0,7077.0,105848788,penthouse,Madrid,3,195.0,good,1033324.8743718592,high,2024-09-17
Hortaleza,calle de Moratalla,1,es,flat,true,3,false,Madrid,Pinar del Rey,false,169000.0,2414.0,105849524,flat,Madrid,2,70.0,good,1239664.2406015038,low,2024-09-17
Getafe Centro,Getafe Centro,2,es,flat,true,0,true,Getafe,,false,265000.0,2524.0,105850396,flat,Madrid,3,105.0,good,256959.12,medium,2024-09-17
Moncloa,calle de Luisa Fernanda,3,es,flat,true,,true,Madrid,Argüelles,false,1095000.0,6844.0,105850524,penthouse,Madrid,4,160.0,good,1540750.6917562725,low,2024-09-17
Tetuán,calle de Don Quijote,2,es,flat,true,3,true,Madrid,Cuatro Caminos,false,550000.0,3929.0,105850898,flat,Madrid,4,140.0,renew,568637.182572614,medium,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,1,true,Madrid,Buena Vista,true,320539.0,3305.0,105850907,flat,Madrid,3,97.0,newdevelopment,277698.3312883436,high,2024-09-17
El Soto de la Moraleja,calle de la Azalea,5,es,flat,true,4,true,La Moraleja,,false,2975000.0,5845.0,105851652,flat,Madrid,5,509.0,good,1483132.3529411764,high,2024-09-17
Moncloa,avenida de Valdemarín,4,es,flat,true,2,true,Madrid,Valdemarín,false,2200000.0,5514.0,105853814,duplex,Madrid,5,399.0,good,1540750.6917562725,high,2024-09-17
Moratalaz,calle del Corregidor Juan Francisco de Luján,2,es,flat,,6,true,Madrid,Fontarrón,false,221000.0,2429.0,105855833,flat,Madrid,3,91.0,renew,271022.0,low,2024-09-17
Getafe Centro,Getafe Centro,2,es,flat,true,0,true,Getafe,,false,265000.0,2524.0,105856730,flat,Madrid,3,105.0,good,256959.12,medium,2024-09-17
Villaverde,calle la Canción del Olvido,1,es,flat,true,3,false,Madrid,Los Ángeles,false,165000.0,1737.0,105857152,flat,Madrid,3,95.0,good,198885.3076923077,low,2024-09-17
Villayuventus-Renfe,Villayuventus-Renfe,1,es,flat,true,3,false,Parla,,false,134999.0,1800.0,105857307,flat,Madrid,3,75.0,good,166599.4,low,2024-09-17
Carabanchel,calle de los Morales,1,es,flat,true,6,true,Madrid,Pau de Carabanchel,false,580000.0,2900.0,105860729,flat,Madrid,2,200.0,good,277698.3312883436,high,2024-09-17
Arganzuela,paseo de Santa María de la Cabeza,1,es,flat,false,6,true,Madrid,Palos de la Frontera,false,395000.0,5130.0,105863410,flat,Madrid,3,77.0,good,457697.83419689117,low,2024-09-17
Centro,barrio Sol,2,es,flat,true,2,true,Madrid,Sol,false,1350000.0,6221.0,105864030,flat,Madrid,5,217.0,renew,769398.6464032421,high,2024-09-17
Centro,barrio Lavapiés-Embajadores,1,es,flat,true,3,false,Madrid,Lavapiés-Embajadores,false,550000.0,4400.0,105864046,flat,Madrid,2,125.0,good,769398.6464032421,low,2024-09-17
Retiro,calle de Granada,2,es,flat,true,3,true,Madrid,Pacífico,false,795000.0,4492.0,105864544,flat,Madrid,6,177.0,renew,1033324.8743718592,low,2024-09-17
