district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Barrio de Salamanca,"calle de Padilla, 80",4,es,flat,true,3,true,Madrid,Lista,false,2239000.0,9777.0,105833027,flat,Madrid,3,229.0,good,1569158.038243626,high,2024-09-17
Retiro,"calle del Alcalde Sainz de Baranda, 19",2,es,flat,false,3,true,Madrid,Ibiza,false,1149000.0,9655.0,105833047,flat,Madrid,2,119.0,good,1033324.8743718592,high,2024-09-17
Covibar - Pablo Iglesias,Covibar - Pablo Iglesias,2,es,flat,true,3,true,Rivas-Vaciamadrid,,false,245000.0,3063.0,105833061,flat,Madrid,3,80.0,good,255316.66666666666,medium,2024-09-17
Latina,"calle de la Alhambra, 78",2,es,flat,true,2,true,Madrid,Lucero,false,275000.0,3056.0,105833349,flat,Madrid,3,90.0,good,292681.8390804598,medium,2024-09-17
Centro,calle de San Hermenegildo,1,es,flat,false,3,true,Madrid,Malasaña-Universidad,false,280000.0,10000.0,105833460,studio,Madrid,0,28.0,good,769398.6464032421,low,2024-09-17
Marazuela- El Torreón,"calle de Miralpardo, 15",5,es,chalet,,,,Las Rozas de Madrid,Marazuela- El Torreón,false,1200000.0,1697.0,105833663,chalet,Madrid,7,707.0,good,834290.0,high,2024-09-17
Retiro,calle del Poeta Esteban de Villegas,2,es,flat,true,3,true,Madrid,Jerónimos,false,795000.0,5129.0,105835355,flat,Madrid,4,155.0,renew,1033324.8743718592,low,2024-09-17
Retiro,calle de Montalbán,2,es,flat,true,0,true,Madrid,Jerónimos,false,2950000.0,12292.0,105835381,duplex,Madrid,2,240.0,good,1033324.8743718592,high,2024-09-17
Latina,calle Rafael López Pando,1,es,flat,true,3,false,Madrid,Lucero,false,235000.0,3672.0,105835554,flat,Madrid,2,64.0,good,292681.8390804598,low,2024-09-17
Barajas,paseo de la Alameda de Osuna,2,es,flat,true,1,true,Madrid,Alameda de Osuna,false,429999.0,3739.0,105835996,flat,Madrid,3,115.0,good,524778.3513513514,low,2024-09-17
Perales del Rio,calle del Amazonas,4,es,chalet,,,,Getafe,,false,393900.0,1705.0,105837910,chalet,Madrid,4,231.0,good,409580.0,medium,2024-09-17
El Pastel,El Pastel,5,es,chalet,,,,Boadilla del Monte,,false,970000.0,2643.0,105838737,chalet,Madrid,5,367.0,good,984947.5,medium,2024-09-17
Ciudad Lineal,barrio Concepción,1,es,flat,,1,,Madrid,Concepción,false,487100.0,6495.0,105838920,studio,Madrid,0,75.0,good,584258.3493449781,low,2024-09-17
Ciudad Lineal,barrio Concepción,2,es,flat,,1,,Madrid,Concepción,false,641200.0,7046.0,105838956,studio,Madrid,0,91.0,good,584258.3493449781,medium,2024-09-17
Barajas,barrio Campo de las Naciones-Corralejos,1,es,flat,true,3,true,Madrid,Campo de las Naciones-Corralejos,false,269000.0,4891.0,105839716,flat,Madrid,1,55.0,good,524778.3513513514,low,2024-09-17
Sector B,"calle Pío Baroja, 2",2,es,flat,true,2,true,Boadilla del Monte,,false,574900.0,4290.0,105839779,flat,Madrid,3,134.0,good,629311.1111111111,medium,2024-09-17
Centro,calle de Jesús del Valle,3,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,899000.0,8402.0,105840017,flat,Madrid,3,107.0,good,769398.6464032421,high,2024-09-17
Encinar de los Reyes,camino Viejo del Cura,4,es,flat,true,0,true,La Moraleja,,false,1380000.0,9200.0,105840217,flat,Madrid,4,150.0,good,1413482.142857143,medium,2024-09-17
Centro,calle Joan Miró,3,es,chalet,,,,Villaviciosa de Odón,,false,515000.0,3012.0,105840308,chalet,Madrid,4,171.0,good,769398.6464032421,low,2024-09-17
Rivas Futura,"avenida Jose Hierro, 94",1,es,flat,true,1,true,Rivas-Vaciamadrid,,true,201100.0,2646.0,105840540,flat,Madrid,1,76.0,newdevelopment,427253.76923076925,low,2024-09-17
Centro,calle de Toledo,2,es,flat,false,6,true,Madrid,Palacio,false,580000.0,5133.0,105840627,flat,Madrid,3,113.0,good,769398.6464032421,low,2024-09-17
Urbanizaciones,barrio Monteclaro,5,es,chalet,,,,Pozuelo de Alarcón,Monteclaro,false,1845000.0,4613.0,105840916,chalet,Madrid,5,400.0,good,2186191.1764705884,low,2024-09-17
Moncloa,"paseo del Rey, 20",2,es,flat,true,3,true,Madrid,Argüelles,false,370000.0,3814.0,105841061,flat,Madrid,3,97.0,renew,1540750.6917562725,low,2024-09-17
Usera,calle de Ferroviarios,1,es,flat,true,1,false,Madrid,Almendrales,false,189000.0,2662.0,105841112,flat,Madrid,3,71.0,good,260476.03773584907,low,2024-09-17
Retiro,calle de Máiquez,1,es,flat,true,3,true,Madrid,Ibiza,false,670000.0,9710.0,105842065,flat,Madrid,2,69.0,good,1033324.8743718592,low,2024-09-17
Norte,Norte,2,es,flat,true,1,true,Alcobendas,,false,670000.0,4408.0,105842271,flat,Madrid,3,152.0,good,596444.4444444445,high,2024-09-17
Barrio de Salamanca,calle de Hermosilla,2,es,flat,true,3,true,Madrid,Recoletos,false,2200000.0,16667.0,105842306,flat,Madrid,2,132.0,good,1569158.038243626,high,2024-09-17
Vicálvaro,"calle de San Cipriano, 27",1,es,flat,false,2,false,Madrid,Casco Histórico de Vicálvaro,false,119000.0,2245.0,105842821,flat,Madrid,2,53.0,renew,376080.66346153844,low,2024-09-17
Barrio de Salamanca,calle de la Povedilla,2,es,flat,false,4,true,Madrid,Goya,false,925000.0,9840.0,105843197,flat,Madrid,3,94.0,good,1569158.038243626,low,2024-09-17
Centro,"calle del Amor de Dios, 11",1,es,flat,true,1,true,Madrid,Huertas-Cortes,false,495000.0,6875.0,105843296,flat,Madrid,2,72.0,good,769398.6464032421,low,2024-09-17
Chamberí,paseo de San Francisco de Sales,3,es,flat,true,5,true,Madrid,Vallehermoso,false,1069000.0,5972.0,105843583,flat,Madrid,4,179.0,good,1240040.1756756757,low,2024-09-17
Arganzuela,calle de Rafael de Riego s/n,1,es,flat,true,0,true,Madrid,Palos de la Frontera,false,210000.0,4200.0,105843645,flat,Madrid,2,50.0,renew,457697.83419689117,low,2024-09-17
Arganzuela,calle del General Palanca,1,es,flat,true,0,true,Madrid,Delicias,false,345000.0,6273.0,105843992,duplex,Madrid,1,55.0,good,457697.83419689117,low,2024-09-17
Arganzuela,calle de Pedro Unanue,1,es,flat,false,1,true,Madrid,Palos de la Frontera,false,415000.0,5000.0,105844248,flat,Madrid,2,83.0,good,457697.83419689117,medium,2024-09-17
Puente de Vallecas,calle Malgrat de Mar,1,es,flat,true,1,true,Madrid,Portazgo,false,225000.0,2368.0,105844614,flat,Madrid,3,95.0,good,213998.1403508772,medium,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,4,true,Madrid,Goya,false,1660000.0,11067.0,105844720,flat,Madrid,3,150.0,good,1569158.038243626,medium,2024-09-17
Arganzuela,calle de Pedro Unanue,1,es,flat,false,1,true,Madrid,Palos de la Frontera,false,415000.0,5000.0,105844865,flat,Madrid,2,83.0,good,457697.83419689117,medium,2024-09-17
Ciudad Lineal,barrio Pueblo Nuevo,1,es,flat,true,3,true,Madrid,Pueblo Nuevo,false,279900.0,2799.0,105846528,flat,Madrid,3,100.0,renew,584258.3493449781,low,2024-09-17
Rivas Futura,Av. Pablo Iglesias esquina Carmen Sarmiento s/n,2,es,flat,true,2,true,Rivas-Vaciamadrid,,false,420000.0,2763.0,105847049,flat,Madrid,4,152.0,good,427253.76923076925,medium,2024-09-17
Fuencarral,calle Gloria Fuertes s/n,4,es,chalet,,,,Madrid,Arroyo del Fresno,true,1240766.0,5825.0,105847111,chalet,Madrid,4,213.0,,1052016.2767857143,high,2024-09-17
Fuencarral,calle Gloria Fuertes s/n,4,es,chalet,,,,Madrid,Arroyo del Fresno,true,1205388.0,5909.0,105847131,chalet,Madrid,4,204.0,,1052016.2767857143,high,2024-09-17
Zona norte,barrio Zona norte,3,es,chalet,,,,Pozuelo de Alarcón,Zona norte,true,898524.0,5105.0,105847604,chalet,Madrid,4,176.0,newdevelopment,1057920.111111111,low,2024-09-17
Zona norte,barrio Zona norte,3,es,chalet,,,,Pozuelo de Alarcón,Zona norte,true,886038.0,5034.0,105847605,chalet,Madrid,4,176.0,newdevelopment,1057920.111111111,low,2024-09-17
Puente de Vallecas,calle Sierra de Segura,1,es,flat,true,0,true,Madrid,Numancia,false,109000.0,2795.0,105847905,flat,Madrid,1,39.0,good,213998.1403508772,low,2024-09-17
Moncloa,barrio Ciudad Universitaria,1,es,flat,true,1,true,Madrid,Ciudad Universitaria,false,515000.0,5309.0,105848798,flat,Madrid,2,97.0,good,1540750.6917562725,low,2024-09-17
Centro,calle de la Magdalena,1,es,flat,true,3,true,Madrid,Lavapiés-Embajadores,false,360000.0,4500.0,105849292,flat,Madrid,1,80.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,6,true,Madrid,Goya,false,1250000.0,8741.0,105849392,flat,Madrid,2,143.0,good,1569158.038243626,low,2024-09-17
Moncloa,calle Segundo Anca,5,es,chalet,,,,Madrid,El Plantío,false,950000.0,2923.0,105849506,chalet,Madrid,5,325.0,good,1540750.6917562725,low,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",1,es,flat,true,0,true,Madrid,Buena Vista,true,183407.0,3335.0,105850815,flat,Madrid,1,55.0,newdevelopment,277698.3312883436,low,2024-09-17
Centro,calle de San Lorenzo,2,es,flat,true,1,true,Madrid,Chueca-Justicia,false,960000.0,6906.0,105850822,flat,Madrid,3,139.0,good,769398.6464032421,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,1,true,Madrid,Buena Vista,true,335842.0,3325.0,105850875,flat,Madrid,3,101.0,newdevelopment,277698.3312883436,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,2,true,Madrid,Buena Vista,true,335842.0,3325.0,105850901,flat,Madrid,3,101.0,newdevelopment,277698.3312883436,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,3,true,Madrid,Buena Vista,true,335842.0,3325.0,105850903,flat,Madrid,3,101.0,newdevelopment,277698.3312883436,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,0,true,Madrid,Buena Vista,true,320705.0,3306.0,105850906,flat,Madrid,3,97.0,newdevelopment,277698.3312883436,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,4,true,Madrid,Buena Vista,true,350747.0,3309.0,105850908,penthouse,Madrid,3,106.0,newdevelopment,277698.3312883436,high,2024-09-17
Barrio de Salamanca,calle de Lagasca,5,es,flat,true,4,true,Madrid,Castellana,false,3000000.0,10714.0,105850912,flat,Madrid,5,280.0,good,1569158.038243626,high,2024-09-17
Carabanchel,"calle Alfredo Aleix, 15",2,es,flat,true,2,true,Madrid,Buena Vista,true,320539.0,3305.0,105850916,flat,Madrid,3,97.0,newdevelopment,277698.3312883436,high,2024-09-17
Arganzuela,ronda de Segovia,1,es,flat,false,0,true,Madrid,Imperial,false,319900.0,7802.0,105851062,flat,Madrid,2,41.0,good,457697.83419689117,low,2024-09-17
Centro,calle de Fuencarral,3,es,flat,true,3,true,Madrid,Chueca-Justicia,false,2600000.0,10156.0,105851437,flat,Madrid,4,256.0,good,769398.6464032421,high,2024-09-17
Puente de Vallecas,calle de Luis Marín,2,es,flat,true,1,true,Madrid,Palomeras sureste,false,195000.0,1741.0,105851973,flat,Madrid,3,112.0,good,213998.1403508772,medium,2024-09-17
Tetuán,calle del General Pintos,1,es,flat,true,1,false,Madrid,Ventilla-Almenara,false,350000.0,3933.0,105852486,flat,Madrid,3,89.0,good,568637.182572614,low,2024-09-17
Rozas Centro,calle Gredos,1,es,flat,true,2,true,Las Rozas de Madrid,Alto de la Jabonería,false,258000.0,3534.0,105852844,flat,Madrid,1,73.0,good,405425.53125,low,2024-09-17
San Blas,"calle Julián Camarillo, 56",3,es,chalet,,,,Madrid,Simancas,true,1174900.0,4916.0,105853072,chalet,Madrid,4,239.0,newdevelopment,493332.02898550726,high,2024-09-17
Centro,calle de Móstoles,1,es,flat,true,1,true,Fuenlabrada,,false,152000.0,1900.0,105853285,flat,Madrid,3,80.0,good,769398.6464032421,low,2024-09-17
Chamberí,calle de Bravo Murillo,1,es,flat,true,3,true,Madrid,Vallehermoso,false,490000.0,5326.0,105853321,flat,Madrid,1,92.0,good,1240040.1756756757,low,2024-09-17
San Blas,calle de Miami,2,es,flat,true,5,true,Madrid,Salvador,false,459000.0,5337.0,105853455,flat,Madrid,3,86.0,good,493332.02898550726,medium,2024-09-17
Teneria i - Teneria Ii,Teneria i - Teneria Ii,2,es,flat,true,3,true,Pinto,,false,334500.0,2698.0,105853748,flat,Madrid,3,124.0,good,451950.0,low,2024-09-17
Villa de Vallecas,barrio Casco Histórico de Vallecas,2,es,flat,true,1,true,Madrid,Casco Histórico de Vallecas,false,300000.0,2098.0,105853932,flat,Madrid,3,143.0,good,309949.953125,medium,2024-09-17
El Bercial,calle Delfín,2,es,flat,true,4,true,Getafe,,false,339999.0,2982.0,105854066,flat,Madrid,4,114.0,good,499926.55555555556,low,2024-09-17
Chamberí,"calle de Trafalgar, 18",1,es,flat,false,4,false,Madrid,Trafalgar,false,200000.0,6452.0,105854457,flat,Madrid,1,31.0,good,1240040.1756756757,low,2024-09-17
Barrio de Salamanca,calle de Hermosilla,2,es,flat,true,1,true,Madrid,Fuente del Berro,false,650000.0,5652.0,105855459,flat,Madrid,3,115.0,good,1569158.038243626,low,2024-09-17
Carabanchel,via Lusitana,2,es,flat,true,0,true,Madrid,Abrantes,false,215000.0,2590.0,105855619,flat,Madrid,3,83.0,good,277698.3312883436,low,2024-09-17
Villa de Vallecas,calle de Peña Nueva,1,es,flat,true,0,false,Madrid,Casco Histórico de Vallecas,false,168000.0,2667.0,105855703,flat,Madrid,2,63.0,good,309949.953125,low,2024-09-17
Ciudad Lineal,"calle Manuel María Iglesias, 2",4,es,flat,true,4,true,Madrid,San Juan Bautista,false,1350000.0,3750.0,105856223,duplex,Madrid,5,360.0,good,584258.3493449781,high,2024-09-17
Moncloa,calle de la Aurora,3,es,chalet,,,,Madrid,Valdezarza,false,989000.0,3422.0,105856678,chalet,Madrid,4,289.0,renew,1540750.6917562725,low,2024-09-17
Chamberí,calle de Hilarión Eslava,3,es,flat,true,6,true,Madrid,Gaztambide,false,1100000.0,5419.0,105856761,flat,Madrid,4,203.0,renew,1240040.1756756757,low,2024-09-17
Calle Pinto-San Roque,Calle Pinto-San Roque,1,es,flat,true,0,true,Parla,,false,122999.0,1952.0,105857407,flat,Madrid,1,63.0,good,165582.33333333334,low,2024-09-17
Retiro,calle de Ibiza,3,es,flat,true,2,true,Madrid,Ibiza,false,1200000.0,9023.0,105858376,flat,Madrid,3,133.0,good,1033324.8743718592,high,2024-09-17
Retiro,calle de Máiquez,1,es,flat,true,3,true,Madrid,Ibiza,false,670000.0,9571.0,105858563,flat,Madrid,2,70.0,good,1033324.8743718592,low,2024-09-17
Fuencarral,calle de Ribadavia,2,es,flat,true,1,true,Madrid,Pilar,false,449000.0,3680.0,105862433,flat,Madrid,3,122.0,good,1052016.2767857143,low,2024-09-17
Rozas Centro,barrio Zona Estación,1,es,flat,true,3,true,Las Rozas de Madrid,Zona Estación,false,285000.0,4914.0,105862862,duplex,Madrid,2,58.0,good,405425.53125,low,2024-09-17
Retiro,"paseo de la Infanta Isabel, 23",4,es,flat,false,0,true,Madrid,Jerónimos,false,650000.0,3095.0,105862922,flat,Madrid,6,210.0,good,1033324.8743718592,low,2024-09-17
Chamberí,calle de Alonso Cano,2,es,flat,true,5,true,Madrid,Almagro,false,1229000.0,7981.0,105863223,flat,Madrid,5,154.0,good,1240040.1756756757,medium,2024-09-17
Centro,calle Tokio,1,es,flat,true,3,true,Móstoles,,false,209000.0,2133.0,105863311,flat,Madrid,3,98.0,good,769398.6464032421,low,2024-09-17
Fuenlabrada II - El Molino,paseo de Londres,1,es,flat,true,4,true,Fuenlabrada,,false,140000.0,1772.0,105863337,flat,Madrid,3,79.0,good,157575.0,low,2024-09-17
Carabanchel,calle del Luis de Oro,2,es,flat,true,1,true,Madrid,Pau de Carabanchel,false,325000.0,2982.0,105863762,flat,Madrid,2,109.0,good,277698.3312883436,high,2024-09-17
Barrio de Salamanca,calle de Claudio Coello,1,es,flat,true,5,true,Madrid,Castellana,false,445000.0,10854.0,105864023,flat,Madrid,2,41.0,good,1569158.038243626,low,2024-09-17
Vicálvaro,calle Casco Antiguo,2,es,flat,true,0,false,Madrid,Casco Histórico de Vicálvaro,false,186000.0,3100.0,105864509,flat,Madrid,2,60.0,good,376080.66346153844,low,2024-09-17
Parque Inlasa,calle de Humanes,2,es,flat,true,2,false,Parla,,false,110000.0,2075.0,105864796,flat,Madrid,2,53.0,renew,103329.66666666667,medium,2024-09-17
Sector 3,Sector 3,2,es,chalet,,,,Getafe,,false,480000.0,1333.0,105864982,chalet,Madrid,3,360.0,good,508800.0,medium,2024-09-17
Zona Estación,"calle San Jose Obrero, 20",5,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,true,1231000.0,3933.0,105865675,chalet,Madrid,5,313.0,newdevelopment,1193608.04,medium,2024-09-17
Zona Estación,"calle San Jose Obrero, 20",5,es,chalet,,,,Pozuelo de Alarcón,Zona Estación,true,1235000.0,3946.0,105865747,chalet,Madrid,5,313.0,newdevelopment,1193608.04,medium,2024-09-17
Juan de la Cierva,calle Extremadura,1,es,flat,true,3,false,Getafe,,false,159500.0,2312.0,105865948,flat,Madrid,3,69.0,good,157250.0,medium,2024-09-17
Centro - Ayuntamiento,calle del Parque Éboli,1,es,flat,true,3,false,Pinto,,false,134000.0,1675.0,105866485,flat,Madrid,3,80.0,renew,203262.5,low,2024-09-17
Chamberí,barrio Trafalgar,2,es,flat,true,1,true,Madrid,Trafalgar,false,850000.0,6693.0,105867198,flat,Madrid,2,127.0,good,1240040.1756756757,low,2024-09-17
Marazuela- El Torreón,calle Tulipán,1,es,flat,true,0,true,Las Rozas de Madrid,Marazuela- El Torreón,false,415000.0,4611.0,105867480,flat,Madrid,2,90.0,good,834290.0,low,2024-09-17
Fuencarral,camino de Ganapanes,1,es,flat,true,0,true,Madrid,Peñagrande,false,255000.0,4636.0,105867500,flat,Madrid,1,55.0,good,1052016.2767857143,low,2024-09-17
Zona Avenida Europa,"Pozuelo de Alarcón, 2",3,es,flat,true,2,true,Pozuelo de Alarcón,Zona Avenida Europa,false,1220000.0,5236.0,105867751,penthouse,Madrid,4,233.0,good,1039053.3333333334,high,2024-09-17
Centro,calle de San Bernardo,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,839000.0,7627.0,105868313,flat,Madrid,3,110.0,good,769398.6464032421,medium,2024-09-17
Chamartín,barrio Bernabéu-Hispanoamérica,3,es,flat,true,4,true,Madrid,Bernabéu-Hispanoamérica,false,1350000.0,7297.0,105868569,flat,Madrid,3,185.0,good,1658541.416,low,2024-09-17
Ciudad Lineal,barrio San Pascual,2,es,flat,true,1,true,Madrid,San Pascual,false,480000.0,4068.0,105868781,flat,Madrid,4,118.0,good,584258.3493449781,low,2024-09-17
Chamartín,paseo de la Castellana,3,es,flat,true,6,true,Madrid,Castilla,false,1245000.0,5659.0,105868947,penthouse,Madrid,5,220.0,good,1658541.416,low,2024-09-17
Centro Urbano,Centro Urbano,2,es,flat,true,2,true,San Sebastián de los Reyes,,false,280000.0,3146.0,105869376,duplex,Madrid,1,89.0,good,261378.26086956522,medium,2024-09-17
Chamberí,calle de Ríos Rosas,1,es,flat,false,2,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,270000.0,7297.0,105869377,studio,Madrid,0,37.0,good,1240040.1756756757,low,2024-09-17
Getafe norte,avenida Don Juan de Borbón,2,es,flat,true,0,true,Getafe,,false,319000.0,3394.0,105869578,flat,Madrid,3,94.0,good,364352.5,low,2024-09-17
Encinar de los Reyes,Encinar de los Reyes,3,es,chalet,,,,La Moraleja,,false,1360000.0,5231.0,105869598,chalet,Madrid,4,260.0,good,1413482.142857143,medium,2024-09-17
Tetuán,calle Ruiz Palacios,3,es,flat,true,1,true,Madrid,Berruguete,false,350000.0,4375.0,105869635,flat,Madrid,3,80.0,good,568637.182572614,low,2024-09-17
Latina,calle de Villagarcía,1,es,flat,true,1,true,Madrid,Lucero,false,249000.0,3113.0,105869739,flat,Madrid,3,80.0,good,292681.8390804598,low,2024-09-17
Centro,barrio Chueca-Justicia,4,es,flat,true,4,true,Madrid,Chueca-Justicia,false,2650000.0,11277.0,105869799,flat,Madrid,4,235.0,good,769398.6464032421,high,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,1,es,flat,true,3,true,Madrid,Conde Orgaz-Piovera,false,340000.0,8095.0,105870444,studio,Madrid,0,42.0,good,1239664.2406015038,low,2024-09-17
Arganzuela,calle Estrella Denébola,2,es,flat,true,4,true,Madrid,Delicias,false,550000.0,7333.0,105871154,flat,Madrid,2,75.0,good,457697.83419689117,high,2024-09-17
Barrio de Salamanca,calle del Príncipe de Vergara,4,es,flat,true,2,true,Madrid,Lista,false,970000.0,7185.0,105871305,flat,Madrid,3,135.0,good,1569158.038243626,low,2024-09-17
Tetuán,"calle de Bravo Murillo, 187",1,es,flat,true,4,true,Madrid,Bellas Vistas,false,380000.0,6333.0,105871404,flat,Madrid,2,60.0,good,568637.182572614,low,2024-09-17
El Burgo,avenida España s/n,5,es,chalet,,,,Las Rozas de Madrid,El Burgo,false,749000.0,2456.0,105871427,chalet,Madrid,6,305.0,good,515714.28571428574,high,2024-09-17
Ciudad Lineal,calle de Bueso de Pineda,3,es,flat,true,1,true,Madrid,San Juan Bautista,false,1030000.0,5954.0,105871493,flat,Madrid,4,173.0,good,584258.3493449781,high,2024-09-17
Chamartín,guatemala,2,es,flat,true,2,true,Madrid,Nueva España,false,699000.0,6990.0,105872037,flat,Madrid,3,100.0,renew,1658541.416,low,2024-09-17
Puente de Vallecas,calle de la Garganta de Aísa,2,es,flat,true,1,false,Madrid,Numancia,false,280000.0,2333.0,105872060,duplex,Madrid,3,120.0,good,213998.1403508772,high,2024-09-17
Usera,calle Padre José María,2,es,flat,,5,true,Madrid,12 de Octubre-Orcasur,false,124000.0,1253.0,105872318,flat,Madrid,3,99.0,good,260476.03773584907,low,2024-09-17
El Bosque,"Urb. Monte de la Villa, 1",3,es,chalet,,,,Villaviciosa de Odón,,true,686000.0,3536.0,105874068,chalet,Madrid,4,194.0,newdevelopment,877710.8823529412,low,2024-09-17
Chamartín,paseo de la Castellana,5,es,flat,true,7,true,Madrid,El Viso,false,4500000.0,8303.0,105874236,flat,Madrid,5,542.0,good,1658541.416,high,2024-09-17
Barrio de Salamanca,calle de Diego de León,2,es,flat,true,6,true,Madrid,Castellana,false,879000.0,9767.0,105874741,flat,Madrid,2,90.0,good,1569158.038243626,low,2024-09-17
Usera,calle de Gainza,2,es,flat,true,1,true,Madrid,Orcasitas,false,235000.0,2136.0,105874860,flat,Madrid,3,110.0,good,260476.03773584907,medium,2024-09-17
Vicálvaro,"calle Juan Abad Catalán, 50",2,es,flat,true,5,true,Madrid,Ambroz,true,407400.0,3395.0,105875175,flat,Madrid,3,120.0,,376080.66346153844,medium,2024-09-17
Chamberí,calle de Zurbano,4,es,flat,true,5,true,Madrid,Almagro,false,3500000.0,10174.0,105875468,penthouse,Madrid,6,344.0,good,1240040.1756756757,high,2024-09-17
Zona Carretera del Plantío,carretera de El Plantío,1,es,flat,true,3,true,Majadahonda,,false,495000.0,4853.0,105875946,flat,Madrid,2,102.0,good,1160000.0,low,2024-09-17
Retiro,"calle del Alcalde Sainz de Baranda, 109",2,es,flat,true,6,true,Madrid,Estrella,false,1380000.0,7077.0,105876143,flat,Madrid,3,195.0,good,1033324.8743718592,high,2024-09-17
Suroeste,Suroeste,3,es,chalet,,,,Torrejón de Ardoz,,false,527225.0,2452.0,105876162,chalet,Madrid,4,215.0,good,406706.25,high,2024-09-17
Centro,calle de Pelayo,2,es,flat,true,3,true,Madrid,Chueca-Justicia,false,1170000.0,8357.0,105876578,flat,Madrid,3,140.0,good,769398.6464032421,high,2024-09-17
Moncloa,barrio Aravaca,1,es,flat,true,0,true,Madrid,Aravaca,false,280000.0,7568.0,105876715,flat,Madrid,1,37.0,good,1540750.6917562725,low,2024-09-17
Tetuán,calle de Wad-Ras,2,es,flat,true,2,false,Madrid,Bellas Vistas,false,479000.0,4477.0,105876897,flat,Madrid,2,107.0,good,568637.182572614,low,2024-09-17
Centro,barrio Chueca-Justicia,2,es,flat,true,3,false,Madrid,Chueca-Justicia,false,690000.0,8118.0,105877123,flat,Madrid,2,85.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Alcántara,1,es,flat,false,6,true,Madrid,Goya,false,499000.0,11341.0,105877196,flat,Madrid,2,44.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,3,es,flat,true,1,true,Madrid,Recoletos,false,2450000.0,12069.0,105877420,flat,Madrid,3,203.0,good,1569158.038243626,high,2024-09-17
Centro,calle de Pelayo,1,es,flat,true,2,false,Madrid,Chueca-Justicia,false,620000.0,7209.0,105877813,flat,Madrid,1,86.0,good,769398.6464032421,low,2024-09-17
Puente de Vallecas,calle de González Soto,2,es,flat,true,2,false,Madrid,Numancia,false,265000.0,2849.0,105877897,flat,Madrid,3,93.0,good,213998.1403508772,high,2024-09-17
San Blas,barrio Simancas,2,es,flat,true,0,true,Madrid,Simancas,false,295000.0,2398.0,105878111,studio,Madrid,0,123.0,good,493332.02898550726,low,2024-09-17
Marazuela- El Torreón,calle de las Tórtolas,2,es,flat,true,3,true,Las Rozas de Madrid,Marazuela- El Torreón,false,460000.0,4000.0,105878344,flat,Madrid,3,115.0,good,834290.0,low,2024-09-17
Centro,calle de Hortaleza,1,es,flat,true,4,true,Madrid,Chueca-Justicia,false,360000.0,8372.0,105878418,flat,Madrid,1,43.0,good,769398.6464032421,low,2024-09-17
Ciudad Lineal,calle de Ezequiel Solana,1,es,flat,false,4,true,Madrid,Pueblo Nuevo,false,350000.0,2941.0,105878553,flat,Madrid,3,119.0,good,584258.3493449781,low,2024-09-17
Norte - Universidad,calle Magallanes,2,es,flat,true,3,true,Móstoles,,false,239000.0,1867.0,105878617,flat,Madrid,3,128.0,good,355984.5238095238,low,2024-09-17
Vicálvaro,"Cerro del Tesoro, 90",3,es,chalet,,,,Madrid,El Cañaveral,true,569700.0,2488.0,105878723,chalet,Madrid,4,229.0,newdevelopment,376080.66346153844,high,2024-09-17
Tetuán,"calle de Raimundo Fernández Villaverde, 37",1,es,flat,false,7,true,Madrid,Cuatro Caminos,false,390000.0,6842.0,105878835,flat,Madrid,2,57.0,good,568637.182572614,low,2024-09-17
Usera,calle Rutilo,2,es,flat,true,2,true,Madrid,San Fermín,false,287000.0,3633.0,105879198,flat,Madrid,2,79.0,renew,260476.03773584907,high,2024-09-17
Ciudad Lineal,calle Barlovento,1,es,flat,true,8,true,Madrid,Pueblo Nuevo,false,225000.0,3169.0,105879213,flat,Madrid,2,71.0,good,584258.3493449781,low,2024-09-17
Norte,calle de Juan Ramón Jiménez,3,es,flat,true,3,true,Alcobendas,,false,589000.0,4148.0,105880310,flat,Madrid,3,142.0,good,596444.4444444445,medium,2024-09-17
Chamartín,barrio Nueva España,5,es,flat,true,3,true,Madrid,Nueva España,false,2600000.0,6500.0,105880398,flat,Madrid,5,400.0,renew,1658541.416,high,2024-09-17
Alcobendas Centro,"calle de Pablo Picasso, 65",2,es,flat,true,0,false,Alcobendas,,false,235000.0,3310.0,105880446,flat,Madrid,3,71.0,good,259588.23529411765,medium,2024-09-17
